movieId,title,genres,year,avg_rating,n_ratings,genreIDs_1,genreIDs_2,genreIDs_3,genreIDs_4,genreIDs_5,genreIDs_6,genreIDs_7,genreIDs_8,genreIDs_9,genreIDs_10
1230,"Annie Hall",Comedy|Romance,1977,3.87068965517241,58,4,6,,,,,,,,
1231,"Right Stuff, The",Drama,1983,3.86363636363636,22,7,,,,,,,,,
1232,"Stalker",Drama|Mystery|Sci-Fi,1979,3.625,8,7,12,13,,,,,,,
1233,"Boot, Das",Action|Drama|War,1981,4.2125,40,7,8,14,,,,,,,
1234,"Sting, The",Comedy|Crime,1973,3.9765625,64,4,9,,,,,,,,
1235,"Harold and Maude",Comedy|Drama|Romance,1971,4.28846153846154,26,4,6,7,,,,,,,
1236,"Trust",Comedy|Drama|Romance,1990,4.33333333333333,3,4,6,7,,,,,,,
1237,"Seventh Seal, The",Drama,1957,4.22222222222222,18,7,,,,,,,,,
1238,"Local Hero",Comedy,1983,4.05555555555556,9,4,,,,,,,,,
1240,"Terminator, The",Action|Sci-Fi|Thriller,1984,3.8969465648855,131,8,10,13,,,,,,,
1241,"Dead Alive",Comedy|Fantasy|Horror,1992,4.05,10,4,5,11,,,,,,,
1242,"Glory",Drama|War,1989,4.17073170731707,41,7,14,,,,,,,,
1243,"Rosencrantz and Guildenstern Are Dead",Comedy|Drama,1990,3.96875,16,4,7,,,,,,,,
1244,"Manhattan",Comedy|Drama|Romance,1979,4.10606060606061,33,4,6,7,,,,,,,
1245,"Miller's Crossing",Crime|Drama|Film-Noir|Thriller,1990,4.225,20,7,9,10,19,,,,,,
1246,"Dead Poets Society",Drama,1989,3.9593023255814,86,7,,,,,,,,,
1247,"Graduate, The",Comedy|Drama|Romance,1967,4.06329113924051,79,4,6,7,,,,,,,
1248,"Touch of Evil",Crime|Film-Noir|Thriller,1958,4.26470588235294,17,9,10,19,,,,,,,
1249,"Femme Nikita, La",Action|Crime|Romance|Thriller,1990,4.07142857142857,35,6,8,9,10,,,,,,
1250,"Bridge on the River Kwai, The",Adventure|Drama|War,1957,4.12222222222222,45,1,7,14,,,,,,,
1251,"8 1/2",Drama|Fantasy,1963,4.07142857142857,14,5,7,,,,,,,,
1252,"Chinatown",Crime|Film-Noir|Mystery|Thriller,1974,4.21186440677966,59,9,10,12,19,,,,,,
1253,"Day the Earth Stood Still, The",Drama|Sci-Fi|Thriller,1951,3.82,25,7,10,13,,,,,,,
1254,"Treasure of the Sierra Madre, The",Action|Adventure|Drama|Western,1948,3.65625,16,1,7,8,18,,,,,,
1255,"Bad Taste",Comedy|Horror|Sci-Fi,1987,3,6,4,11,13,,,,,,,
1256,"Duck Soup",Comedy|Musical|War,1933,3.80434782608696,23,4,14,15,,,,,,,
1257,"Better Off Dead...",Comedy|Romance,1985,3.68518518518519,27,4,6,,,,,,,,
1258,"Shining, The",Horror,1980,4.08256880733945,109,11,,,,,,,,,
1259,"Stand by Me",Adventure|Drama,1986,4.00549450549451,91,1,7,,,,,,,,
1260,"M",Crime|Film-Noir|Thriller,1931,3.73333333333333,15,9,10,19,,,,,,,
1261,"Evil Dead II",Action|Comedy|Fantasy|Horror,1987,4.04411764705882,34,4,5,8,11,,,,,,
1262,"Great Escape, The",Action|Adventure|Drama|War,1963,4.12790697674419,43,1,7,8,14,,,,,,
1263,"Deer Hunter, The",Drama|War,1978,3.82558139534884,43,7,14,,,,,,,,
1264,"Diva",Action|Drama|Mystery|Romance|Thriller,1981,3.8,5,6,7,8,10,12,,,,,
1265,"Groundhog Day",Comedy|Fantasy|Romance,1993,3.94405594405594,143,4,5,6,,,,,,,
1266,"Unforgiven",Drama|Western,1992,4.11111111111111,45,7,18,,,,,,,,
1267,"Manchurian Candidate, The",Crime|Thriller|War,1962,4.25,30,9,10,14,,,,,,,
1268,"Pump Up the Volume",Comedy|Drama,1990,3.61111111111111,9,4,7,,,,,,,,
1269,"Arsenic and Old Lace",Comedy|Mystery|Thriller,1944,3.87931034482759,29,4,10,12,,,,,,,
1270,"Back to the Future",Adventure|Comedy|Sci-Fi,1985,4.03801169590643,171,1,4,13,,,,,,,
1271,"Fried Green Tomatoes",Comedy|Crime|Drama,1991,3.5,30,4,7,9,,,,,,,
1272,"Patton",Drama|War,1970,4.12121212121212,33,7,14,,,,,,,,
1273,"Down by Law",Comedy|Drama|Film-Noir,1986,4.04545454545455,11,4,7,19,,,,,,,
1274,"Akira",Action|Adventure|Animation|Sci-Fi,1988,3.74358974358974,39,1,2,8,13,,,,,,
1275,"Highlander",Action|Adventure|Fantasy,1986,3.72916666666667,48,1,5,8,,,,,,,
1276,"Cool Hand Luke",Drama,1967,4.2719298245614,57,7,,,,,,,,,
1277,"Cyrano de Bergerac",Comedy|Drama|Romance,1990,4.125,12,4,6,7,,,,,,,
1278,"Young Frankenstein",Comedy|Fantasy,1974,3.99275362318841,69,4,5,,,,,,,,
1279,"Night on Earth",Comedy|Drama,1991,4.125,8,4,7,,,,,,,,
1280,"Raise the Red Lantern",Drama,1991,4.33333333333333,9,7,,,,,,,,,
1281,"Great Dictator, The",Comedy|Drama|War,1940,4.13333333333333,15,4,7,14,,,,,,,
1282,"Fantasia",Animation|Children|Fantasy|Musical,1940,3.78301886792453,53,2,3,5,15,,,,,,
1283,"High Noon",Drama|Western,1952,4.21052631578947,19,7,18,,,,,,,,
1284,"Big Sleep, The",Crime|Film-Noir|Mystery,1946,4.14285714285714,14,9,12,19,,,,,,,
1285,"Heathers",Comedy,1989,3.73170731707317,41,4,,,,,,,,,
1286,"Somewhere in Time",Drama|Romance,1980,3.07142857142857,7,6,7,,,,,,,,
1287,"Ben-Hur",Action|Adventure|Drama,1959,3.94117647058824,34,1,7,8,,,,,,,
1288,"This Is Spinal Tap",Comedy,1984,4.01515151515152,66,4,,,,,,,,,
1289,"Koyaanisqatsi",Documentary,1983,3.86363636363636,11,16,,,,,,,,,
1290,"Some Kind of Wonderful",Drama|Romance,1987,3.35,10,6,7,,,,,,,,
1291,"Indiana Jones and the Last Crusade",Action|Adventure,1989,4.04642857142857,140,1,8,,,,,,,,
1292,"Being There",Comedy|Drama,1979,3.95,20,4,7,,,,,,,,
1293,"Gandhi",Drama,1982,3.83333333333333,27,7,,,,,,,,,
1295,"Unbearable Lightness of Being, The",Drama,1988,3.22727272727273,11,7,,,,,,,,,
1296,"Room with a View, A",Drama|Romance,1986,3.70588235294118,17,6,7,,,,,,,,
1297,"Real Genius",Comedy,1985,3.675,20,4,,,,,,,,,
1298,"Pink Floyd: The Wall",Drama|Musical,1982,3.76086956521739,23,7,15,,,,,,,,
1299,"Killing Fields, The",Drama|War,1984,4.01785714285714,28,7,14,,,,,,,,
1300,"My Life as a Dog",Comedy|Drama,1985,4.16666666666667,9,4,7,,,,,,,,
1301,"Forbidden Planet",Drama|Sci-Fi,1956,3.80769230769231,13,7,13,,,,,,,,
1302,"Field of Dreams",Children|Drama|Fantasy,1989,3.51785714285714,56,3,5,7,,,,,,,
1303,"Man Who Would Be King, The",Adventure|Drama,1975,4.02941176470588,17,1,7,,,,,,,,
1304,"Butch Cassidy and the Sundance Kid",Action|Western,1969,3.94354838709677,62,8,18,,,,,,,,
1305,"Paris, Texas",Drama|Romance,1984,3.5,4,6,7,,,,,,,,
1306,"Until the End of the World",Adventure|Drama|Sci-Fi,1991,2.7,5,1,7,13,,,,,,,
1307,"When Harry Met Sally...",Comedy|Romance,1989,3.85882352941176,85,4,6,,,,,,,,
1310,"Hype!",Documentary,1996,5,1,16,,,,,,,,,
1312,"Female Perversions",Drama,1996,2.5,2,7,,,,,,,,,
1318,"Blue Juice",Comedy|Drama,1995,2,1,4,7,,,,,,,,
1320,"Alien³",Action|Horror|Sci-Fi|Thriller,1992,3.14893617021277,47,8,10,11,13,,,,,,
1321,"American Werewolf in London, An",Comedy|Horror|Thriller,1981,3.41304347826087,23,4,10,11,,,,,,,
1322,"Amityville 1992: It's About Time",Horror,1992,1.5,3,11,,,,,,,,,
1323,"Amityville 3-D",Horror,1983,1.66666666666667,3,11,,,,,,,,,
1324,"Amityville: Dollhouse",Horror,1996,1.16666666666667,3,11,,,,,,,,,
1325,"Amityville: A New Generation",Horror,1993,1.25,2,11,,,,,,,,,
1326,"Amityville II: The Possession",Horror,1982,1.125,4,11,,,,,,,,,
1327,"Amityville Horror, The",Drama|Horror|Mystery|Thriller,1979,2.63333333333333,15,7,10,11,12,,,,,,
1328,"Amityville Curse, The",Horror,1990,0.75,2,11,,,,,,,,,
1329,"Blood for Dracula",Horror,1974,2.75,2,11,,,,,,,,,
1330,"April Fool's Day",Horror,1986,1.5,4,11,,,,,,,,,
1331,"Audrey Rose",Horror,1977,2,1,11,,,,,,,,,
1332,"Believers, The",Horror|Thriller,1987,3.66666666666667,3,10,11,,,,,,,,
1333,"Birds, The",Horror|Thriller,1963,3.60227272727273,44,10,11,,,,,,,,
1334,"Blob, The",Horror|Sci-Fi,1958,3,6,11,13,,,,,,,,
1335,"Blood Beach",Horror|Mystery,1981,1,1,11,12,,,,,,,,
1336,"Body Parts",Horror|Thriller,1991,1,1,10,11,,,,,,,,
1337,"Body Snatcher, The",Drama|Horror|Thriller,1945,4.5,1,7,10,11,,,,,,,
1339,"Dracula",Fantasy|Horror|Romance|Thriller,1992,3.46551724137931,29,5,6,10,11,,,,,,
1340,"Bride of Frankenstein, The",Drama|Horror|Sci-Fi,1935,3.16666666666667,3,7,11,13,,,,,,,
1341,"Burnt Offerings",Horror,1976,3.75,2,11,,,,,,,,,
1342,"Candyman",Horror|Thriller,1992,2.5,11,10,11,,,,,,,,
1343,"Cape Fear",Thriller,1991,3.78,25,10,,,,,,,,,
1344,"Cape Fear",Crime|Drama|Thriller,1962,3.96428571428571,14,7,9,10,,,,,,,
1345,"Carrie",Drama|Fantasy|Horror|Thriller,1976,3.34722222222222,36,5,7,10,11,,,,,,
1346,"Cat People",Drama|Fantasy|Horror,1982,2.8125,8,5,7,11,,,,,,,
1347,"Nightmare on Elm Street, A",Horror|Thriller,1984,3,27,10,11,,,,,,,,
1348,"Nosferatu",Horror,1922,3.53125,16,11,,,,,,,,,
1349,"Vampire in Venice",Horror,1986,5,1,11,,,,,,,,,
1350,"Omen, The",Horror|Mystery|Thriller,1976,3.81818181818182,22,10,11,12,,,,,,,
1351,"Blood and Wine",Crime|Drama|Thriller,1996,2.33333333333333,3,7,9,10,,,,,,,
1352,"Albino Alligator",Crime|Thriller,1996,2.25,2,9,10,,,,,,,,
1353,"Mirror Has Two Faces, The",Comedy|Drama|Romance,1996,3.375,4,4,6,7,,,,,,,
1354,"Breaking the Waves",Drama|Mystery,1996,4.07142857142857,7,7,12,,,,,,,,
1355,"Nightwatch",Horror|Thriller,1997,2,3,10,11,,,,,,,,
1356,"Star Trek: First Contact",Action|Adventure|Sci-Fi|Thriller,1996,3.87912087912088,91,1,8,10,13,,,,,,
1357,"Shine",Drama|Romance,1996,4,24,6,7,,,,,,,,
1358,"Sling Blade",Drama,1996,3.84042553191489,47,7,,,,,,,,,
1359,"Jingle All the Way",Children|Comedy,1996,2.86111111111111,18,3,4,,,,,,,,
1361,"Paradise Lost: The Child Murders at Robin Hood Hills",Documentary,1996,4.08333333333333,6,16,,,,,,,,,
1363,"Preacher's Wife, The",Drama,1996,3.5,5,7,,,,,,,,,
1365,"Ridicule",Drama,1996,3.58333333333333,6,7,,,,,,,,,
1366,"Crucible, The",Drama,1996,3.9,5,7,,,,,,,,,
1367,"101 Dalmatians",Adventure|Children|Comedy,1996,3.07446808510638,47,1,3,4,,,,,,,
1370,"Die Hard 2",Action|Adventure|Thriller,1990,3.40441176470588,68,1,8,10,,,,,,,
1371,"Star Trek: The Motion Picture",Adventure|Sci-Fi,1979,3.04444444444444,45,1,13,,,,,,,,
1372,"Star Trek VI: The Undiscovered Country",Action|Mystery|Sci-Fi,1991,3.3452380952381,42,8,12,13,,,,,,,
1373,"Star Trek V: The Final Frontier",Action|Sci-Fi,1989,2.66666666666667,30,8,13,,,,,,,,
1374,"Star Trek II: The Wrath of Khan",Action|Adventure|Sci-Fi|Thriller,1982,3.76612903225806,62,1,8,10,13,,,,,,
1375,"Star Trek III: The Search for Spock",Action|Adventure|Sci-Fi,1984,3.26190476190476,42,1,8,13,,,,,,,
1376,"Star Trek IV: The Voyage Home",Adventure|Comedy|Sci-Fi,1986,3.47674418604651,43,1,4,13,,,,,,,
1377,"Batman Returns",Action|Crime,1992,3.025,60,8,9,,,,,,,,
1378,"Young Guns",Action|Comedy|Western,1988,3.1,25,4,8,18,,,,,,,
1379,"Young Guns II",Action|Western,1990,3,11,8,18,,,,,,,,
1380,"Grease",Comedy|Musical|Romance,1978,3.13970588235294,68,4,6,15,,,,,,,
1381,"Grease 2",Comedy|Musical|Romance,1982,2.07894736842105,19,4,6,15,,,,,,,
1382,"Marked for Death",Action|Drama,1990,1.875,4,7,8,,,,,,,,
1385,"Under Siege",Action|Drama|Thriller,1992,2.85416666666667,24,7,8,10,,,,,,,
1387,"Jaws",Action|Horror,1975,4.00549450549451,91,8,11,,,,,,,,
1388,"Jaws 2",Horror|Thriller,1978,2.61764705882353,17,10,11,,,,,,,,
1389,"Jaws 3-D",Action|Horror,1983,1.41666666666667,6,8,11,,,,,,,,
1390,"My Fellow Americans",Comedy,1996,2.66666666666667,9,4,,,,,,,,,
1391,"Mars Attacks!",Action|Comedy|Sci-Fi,1996,3.09302325581395,86,4,8,13,,,,,,,
1392,"Citizen Ruth",Comedy|Drama,1996,4.125,4,4,7,,,,,,,,
1393,"Jerry Maguire",Drama|Romance,1996,3.59411764705882,85,6,7,,,,,,,,
1394,"Raising Arizona",Comedy,1987,3.99137931034483,58,4,,,,,,,,,
1395,"Tin Men",Comedy|Drama,1987,3,5,4,7,,,,,,,,
1396,"Sneakers",Action|Comedy|Crime|Drama|Sci-Fi,1992,3.47826086956522,46,4,7,8,9,13,,,,,
1397,"Bastard Out of Carolina",Drama,1996,4,2,7,,,,,,,,,
1398,"In Love and War",Romance|War,1996,2.5,1,6,14,,,,,,,,
1399,"Marvin's Room",Drama,1996,3.1,5,7,,,,,,,,,
1401,"Ghosts of Mississippi",Drama,1996,3.33333333333333,3,7,,,,,,,,,
1405,"Beavis and Butt-Head Do America",Adventure|Animation|Comedy|Crime,1996,2.93548387096774,31,1,2,4,9,,,,,,
1406,"La Cérémonie",Crime|Drama|Mystery|Thriller,1995,4.5,2,7,9,10,12,,,,,,
1407,"Scream",Comedy|Horror|Mystery|Thriller,1996,3.2,70,4,10,11,12,,,,,,
1408,"Last of the Mohicans, The",Action|Romance|War|Western,1992,3.83333333333333,39,6,8,14,18,,,,,,
1409,"Michael",Comedy|Drama|Fantasy|Romance,1996,2.5,23,4,5,6,7,,,,,,
1411,"Hamlet",Crime|Drama|Romance,1996,4,16,6,7,9,,,,,,,
1412,"Some Mother's Son",Drama,1996,3.5,1,7,,,,,,,,,
1413,"Whole Wide World, The",Drama,1996,4.25,2,7,,,,,,,,,
1414,"Mother",Comedy,1996,3,8,4,,,,,,,,,
1415,"Thieves",Crime|Drama|Romance,1996,2.5,2,6,7,9,,,,,,,
1416,"Evita",Drama|Musical,1996,3.41666666666667,12,7,15,,,,,,,,
1417,"Portrait of a Lady, The",Drama,1996,3.25,2,7,,,,,,,,,
1419,"Walkabout",Adventure|Drama,1971,4.25,2,1,7,,,,,,,,
1422,"Murder at 1600",Crime|Drama|Mystery|Thriller,1997,2.75,4,7,9,10,12,,,,,,
1423,"Hearts and Minds",Drama,1996,4,1,7,,,,,,,,,
1425,"Fierce Creatures",Comedy,1997,3,8,4,,,,,,,,,
1426,"Zeus and Roxanne",Children,1997,1,1,3,,,,,,,,,
1427,"Turbulence",Action|Thriller,1997,1,1,8,10,,,,,,,,
1428,"Angel Baby",Drama,1995,3,2,7,,,,,,,,,
1429,"First Strike",Action|Adventure|Comedy|Thriller,1996,3.575,20,1,4,8,10,,,,,,
1430,"Underworld",Comedy|Thriller,1996,3,3,4,10,,,,,,,,
1431,"Beverly Hills Ninja",Action|Comedy,1997,2.46875,16,4,8,,,,,,,,
1432,"Metro",Action|Comedy|Crime|Drama|Thriller,1997,2.71428571428571,7,4,7,8,9,10,,,,,
1437,"Cement Garden, The",Drama,1993,4.25,2,7,,,,,,,,,
1438,"Dante's Peak",Action|Thriller,1997,2.625,24,8,10,,,,,,,,
1439,"Meet Wally Sparks",Comedy,1997,2.16666666666667,3,4,,,,,,,,,
1440,"Amos & Andrew",Comedy,1993,1.5,2,4,,,,,,,,,
1441,"Benny & Joon",Comedy|Romance,1993,3.47368421052632,19,4,6,,,,,,,,
1442,"Prefontaine",Drama,1997,3.5,5,7,,,,,,,,,
1445,"McHale's Navy",Comedy|War,1997,2.14285714285714,7,4,14,,,,,,,,
1446,"Kolya",Comedy|Drama,1996,4.42857142857143,7,4,7,,,,,,,,
1447,"Gridlock'd",Crime,1997,3.375,4,9,,,,,,,,,
1449,"Waiting for Guffman",Comedy,1996,3.875,24,4,,,,,,,,,
1453,"Beautician and the Beast, The",Comedy|Romance,1997,1.83333333333333,3,4,6,,,,,,,,
1454,"SubUrbia",Comedy|Drama,1997,3.75,6,4,7,,,,,,,,
1456,"Pest, The",Comedy,1997,2,1,4,,,,,,,,,
1457,"Fools Rush In",Comedy|Drama|Romance,1997,3.08333333333333,12,4,6,7,,,,,,,
1458,"Touch",Drama|Fantasy|Romance,1997,4,1,5,6,7,,,,,,,
1459,"Absolute Power",Mystery|Thriller,1997,2.66666666666667,12,10,12,,,,,,,,
1460,"That Darn Cat",Children|Comedy|Mystery,1997,3.25,2,3,4,12,,,,,,,
1461,"Vegas Vacation",Comedy,1997,2.3125,8,4,,,,,,,,,
1464,"Lost Highway",Crime|Drama|Fantasy|Film-Noir|Mystery|Romance,1997,3.26470588235294,17,5,6,7,9,12,19,,,,
1465,"Rosewood",Action|Drama,1997,3.33333333333333,3,7,8,,,,,,,,
1466,"Donnie Brasco",Crime|Drama,1997,3.74038461538462,52,7,9,,,,,,,,
1468,"Booty Call",Comedy|Romance,1997,2.6,5,4,6,,,,,,,,
1473,"Best Men",Action|Comedy|Crime|Drama,1997,4,1,4,7,8,9,,,,,,
1474,"Jungle2Jungle",Children|Comedy,1997,2.13636363636364,11,3,4,,,,,,,,
1475,"Kama Sutra: A Tale of Love",Romance,1996,4,1,6,,,,,,,,,
1476,"Private Parts",Comedy|Drama,1997,3.53846153846154,26,4,7,,,,,,,,
1477,"Love Jones",Romance,1997,4,1,6,,,,,,,,,
1479,"Saint, The",Action|Romance|Sci-Fi|Thriller,1997,3.21666666666667,30,6,8,10,13,,,,,,
1480,"Smilla's Sense of Snow",Drama|Thriller,1997,3.36363636363636,11,7,10,,,,,,,,
1483,"Crash",Drama|Thriller,1996,3.09090909090909,11,7,10,,,,,,,,
1484,"Daytrippers, The",Comedy|Drama|Mystery|Romance,1996,3.66666666666667,3,4,6,7,12,,,,,,
1485,"Liar Liar",Comedy,1997,3.03378378378378,74,4,,,,,,,,,
1487,"Selena",Drama|Musical,1997,3,5,7,15,,,,,,,,
1488,"Devil's Own, The",Action|Drama|Thriller,1997,2.83333333333333,15,7,8,10,,,,,,,
1489,"Cats Don't Dance",Animation|Children|Musical,1997,3,2,2,3,15,,,,,,,
1490,"B*A*P*S",Comedy,1997,1.5,2,4,,,,,,,,,
1493,"Love and Other Catastrophes",Romance,1996,3.5,1,6,,,,,,,,,
1495,"Turbo: A Power Rangers Movie",Action|Adventure|Children,1997,2,2,1,3,8,,,,,,,
1496,"Anna Karenina",Drama|Romance,1997,4,1,6,7,,,,,,,,
1497,"Double Team",Action,1997,4,3,8,,,,,,,,,
1498,"Inventing the Abbotts",Drama|Romance,1997,3,5,6,7,,,,,,,,
1499,"Anaconda",Action|Adventure|Thriller,1997,1.92592592592593,27,1,8,10,,,,,,,
1500,"Grosse Pointe Blank",Comedy|Crime|Romance,1997,3.61016949152542,59,4,6,9,,,,,,,
1502,"Kissed",Drama|Romance,1996,2.5,2,6,7,,,,,,,,
1503,"8 Heads in a Duffel Bag",Comedy,1997,3,4,4,,,,,,,,,
1507,"Paradise Road",Drama|War,1997,3.5,1,7,14,,,,,,,,
1513,"Romy and Michele's High School Reunion",Comedy,1997,2.96551724137931,29,4,,,,,,,,,
1514,"Temptress Moon",Romance,1996,3,1,6,,,,,,,,,
1515,"Volcano",Action|Drama|Thriller,1997,2.1,15,7,8,10,,,,,,,
1516,"Children of the Revolution",Comedy,1996,3,1,4,,,,,,,,,
1517,"Austin Powers: International Man of Mystery",Action|Adventure|Comedy,1997,3.535,100,1,4,8,,,,,,,
1518,"Breakdown",Action|Thriller,1997,3.34615384615385,13,8,10,,,,,,,,
1519,"Broken English",Drama,1996,1,1,7,,,,,,,,,
1526,"Fathers' Day",Comedy,1997,1,3,4,,,,,,,,,
1527,"Fifth Element, The",Action|Adventure|Comedy|Sci-Fi,1997,3.74568965517241,116,1,4,8,13,,,,,,
1529,"Nowhere",Comedy|Drama,1997,3.33333333333333,3,4,7,,,,,,,,
1533,"Promise, The",Drama,1996,4.5,2,7,,,,,,,,,
1537,"Shall We Dance?",Comedy|Drama|Romance,1996,3.80769230769231,13,4,6,7,,,,,,,
1541,"Addicted to Love",Comedy|Romance,1997,2.7,10,4,6,,,,,,,,
1542,"Brassed Off",Comedy|Drama|Romance,1996,3.71428571428571,7,4,6,7,,,,,,,
1544,"Lost World: Jurassic Park, The",Action|Adventure|Sci-Fi|Thriller,1997,2.75373134328358,67,1,8,10,13,,,,,,
1545,"Ponette",Drama,1996,4.5,2,7,,,,,,,,,
1546,"Schizopolis",Comedy,1996,3.5,1,4,,,,,,,,,
1547,"Shiloh",Children|Drama,1997,3.25,2,3,7,,,,,,,,
1549,"Rough Magic",Drama|Romance,1995,4,1,6,7,,,,,,,,
1550,"Trial and Error",Comedy|Romance,1997,2.25,4,4,6,,,,,,,,
1551,"Buddy",Adventure|Children|Drama,1997,2.16666666666667,3,1,3,7,,,,,,,
1552,"Con Air",Action|Adventure|Thriller,1997,3.03389830508475,59,1,8,10,,,,,,,
1554,"Pillow Book, The",Drama|Romance,1996,2.4,5,6,7,,,,,,,,
1556,"Speed 2: Cruise Control",Action|Romance|Thriller,1997,1.60526315789474,19,6,8,10,,,,,,,
1562,"Batman & Robin",Action|Adventure|Fantasy|Thriller,1997,2.21428571428571,42,1,5,8,10,,,,,,
1564,"For Roseanna",Comedy|Drama|Romance,1997,4,2,4,6,7,,,,,,,
1565,"Head Above Water",Comedy|Thriller,1996,4,1,4,10,,,,,,,,
1566,"Hercules",Adventure|Animation|Children|Comedy|Musical,1997,3.45161290322581,31,1,2,3,4,15,,,,,
1569,"My Best Friend's Wedding",Comedy|Romance,1997,3.5,40,4,6,,,,,,,,
1571,"When the Cat's Away",Comedy|Romance,1996,4.5,2,4,6,,,,,,,,
1572,"Contempt",Drama,1963,3,2,7,,,,,,,,,
1573,"Face/Off",Action|Crime|Drama|Thriller,1997,3.37012987012987,77,7,8,9,10,,,,,,
1574,"Fall",Romance,1997,1,1,6,,,,,,,,,
1580,"Men in Black",Action|Comedy|Sci-Fi,1997,3.48787878787879,165,4,8,13,,,,,,,
1581,"Out to Sea",Comedy,1997,2.16666666666667,3,4,,,,,,,,,
1582,"Wild America",Adventure|Children,1997,2.6,5,1,3,,,,,,,,
1583,"Simple Wish, A",Children|Fantasy,1997,3,2,3,5,,,,,,,,
1584,"Contact",Drama|Sci-Fi,1997,3.65243902439024,82,7,13,,,,,,,,
1585,"Love Serenade",Comedy,1996,3,1,4,,,,,,,,,
1586,"G.I. Jane",Action|Drama,1997,2.79545454545455,22,7,8,,,,,,,,
1587,"Conan the Barbarian",Action|Adventure|Fantasy,1982,3.25806451612903,31,1,5,8,,,,,,,
1588,"George of the Jungle",Children|Comedy,1997,3.075,20,3,4,,,,,,,,
1589,"Cop Land",Action|Crime|Drama|Thriller,1997,3.28125,16,7,8,9,10,,,,,,
1590,"Event Horizon",Horror|Sci-Fi|Thriller,1997,2.94,25,10,11,13,,,,,,,
1591,"Spawn",Action|Adventure|Sci-Fi|Thriller,1997,2.63461538461538,26,1,8,10,13,,,,,,
1592,"Air Bud",Children|Comedy,1997,2.375,4,3,4,,,,,,,,
1593,"Picture Perfect",Comedy|Romance,1997,2.83333333333333,6,4,6,,,,,,,,
1594,"In the Company of Men",Comedy|Drama,1997,4.08333333333333,6,4,7,,,,,,,,
1596,"Career Girls",Drama,1997,4.33333333333333,3,7,,,,,,,,,
1597,"Conspiracy Theory",Drama|Mystery|Romance|Thriller,1997,2.94186046511628,43,6,7,10,12,,,,,,
1598,"Desperate Measures",Crime|Drama|Thriller,1998,2.5,4,7,9,10,,,,,,,
1599,"Steel",Action,1997,2.33333333333333,3,8,,,,,,,,,
1600,"She's So Lovely",Drama|Romance,1997,3.5,2,6,7,,,,,,,,
1601,"Hoodlum",Crime|Drama|Film-Noir,1997,2.33333333333333,3,7,9,19,,,,,,,
1602,"Leave It to Beaver",Comedy,1997,1.75,4,4,,,,,,,,,
1603,"Mimic",Horror|Sci-Fi|Thriller,1997,2.46153846153846,13,10,11,13,,,,,,,
1604,"Money Talks",Action|Comedy,1997,3.33333333333333,3,4,8,,,,,,,,
1605,"Excess Baggage",Adventure|Romance,1997,2.75,4,1,6,,,,,,,,
1606,"Kull the Conqueror",Action|Adventure,1997,2.33333333333333,3,1,8,,,,,,,,
1608,"Air Force One",Action|Thriller,1997,3.3448275862069,58,8,10,,,,,,,,
1609,"187",Drama|Thriller,1997,2.66666666666667,3,7,10,,,,,,,,
1610,"Hunt for Red October, The",Action|Adventure|Thriller,1990,3.87222222222222,90,1,8,10,,,,,,,
1611,"My Own Private Idaho",Drama|Romance,1991,4.1,5,6,7,,,,,,,,
1612,"Kiss Me, Guido",Comedy,1997,3,2,4,,,,,,,,,
1613,"Star Maps",Drama,1997,4,1,7,,,,,,,,,
1614,"In & Out",Comedy,1997,2.78846153846154,26,4,,,,,,,,,
1615,"Edge, The",Adventure|Drama,1997,3,11,1,7,,,,,,,,
1616,"Peacemaker, The",Action|Thriller|War,1997,3.025,20,8,10,14,,,,,,,
1617,"L.A. Confidential",Crime|Film-Noir|Mystery|Thriller,1997,4.06185567010309,97,9,10,12,19,,,,,,
1619,"Seven Years in Tibet",Adventure|Drama|War,1997,3.42857142857143,14,1,7,14,,,,,,,
1620,"Kiss the Girls",Crime|Drama|Mystery|Thriller,1997,3.11538461538462,13,7,9,10,12,,,,,,
1621,"Soul Food",Drama,1997,3.25,2,7,,,,,,,,,
1623,"Wishmaster",Horror,1997,2.25,2,11,,,,,,,,,
1624,"Thousand Acres, A",Drama,1997,1.75,2,7,,,,,,,,,
1625,"Game, The",Drama|Mystery|Thriller,1997,3.7012987012987,77,7,10,12,,,,,,,
1626,"Fire Down Below",Action|Drama|Thriller,1997,2.66666666666667,3,7,8,10,,,,,,,
1627,"U Turn",Crime|Drama|Mystery,1997,3.35714285714286,7,7,9,12,,,,,,,
1629,"MatchMaker, The",Comedy|Romance,1997,3.33333333333333,3,4,6,,,,,,,,
1631,"Assignment, The",Action|Thriller,1997,5,1,8,10,,,,,,,,
1633,"Ulee's Gold",Drama,1997,4,5,7,,,,,,,,,
1635,"Ice Storm, The",Drama,1997,3.88235294117647,17,7,,,,,,,,,
1639,"Chasing Amy",Comedy|Drama|Romance,1997,3.57692307692308,52,4,6,7,,,,,,,
1641,"Full Monty, The",Comedy|Drama,1997,3.75892857142857,56,4,7,,,,,,,,
1642,"Indian Summer",Comedy|Drama,1996,1.75,2,4,7,,,,,,,,
1643,"Mrs. Brown",Drama|Romance,1997,3.8,5,6,7,,,,,,,,
1644,"I Know What You Did Last Summer",Horror|Mystery|Thriller,1997,2.109375,32,10,11,12,,,,,,,
