movieId,title,genres,year,avg_rating,n_ratings
1133,"Smilla's Sense of Snow",Drama|Thriller,1997,3.36363636363636,11
1134,"Crash",Drama|Thriller,1996,3.09090909090909,11
1135,"Daytrippers, The",Comedy|Drama|Mystery|Romance,1996,3.66666666666667,3
1136,"Liar Liar",Comedy,1997,3.03378378378378,74
1137,"Selena",Drama|Musical,1997,3,5
1138,"Devil's Own, The",Action|Drama|Thriller,1997,2.83333333333333,15
1139,"Cats Don't Dance",Animation|Children|Musical,1997,3,2
1140,"B*A*P*S",Comedy,1997,1.5,2
1141,"Love and Other Catastrophes",Romance,1996,3.5,1
1142,"Turbo: A Power Rangers Movie",Action|Adventure|Children,1997,2,2
1143,"Anna Karenina",Drama|Romance,1997,4,1
1144,"Double Team",Action,1997,4,3
1145,"Inventing the Abbotts",Drama|Romance,1997,3,5
1146,"Anaconda",Action|Adventure|Thriller,1997,1.92592592592593,27
1147,"Grosse Pointe Blank",Comedy|Crime|Romance,1997,3.61016949152542,59
1148,"Kissed",Drama|Romance,1996,2.5,2
1149,"8 Heads in a Duffel Bag",Comedy,1997,3,4
1150,"Paradise Road",Drama|War,1997,3.5,1
1151,"Romy and Michele's High School Reunion",Comedy,1997,2.96551724137931,29
1152,"Temptress Moon",Romance,1996,3,1
1153,"Volcano",Action|Drama|Thriller,1997,2.1,15
1154,"Children of the Revolution",Comedy,1996,3,1
1155,"Austin Powers: International Man of Mystery",Action|Adventure|Comedy,1997,3.535,100
1156,"Breakdown",Action|Thriller,1997,3.34615384615385,13
1157,"Broken English",Drama,1996,1,1
1158,"Fathers' Day",Comedy,1997,1,3
1159,"Fifth Element, The",Action|Adventure|Comedy|Sci-Fi,1997,3.74568965517241,116
1160,"Nowhere",Comedy|Drama,1997,3.33333333333333,3
1161,"Promise, The",Drama,1996,4.5,2
1162,"Shall We Dance?",Comedy|Drama|Romance,1996,3.80769230769231,13
1163,"Addicted to Love",Comedy|Romance,1997,2.7,10
1164,"Brassed Off",Comedy|Drama|Romance,1996,3.71428571428571,7
1165,"Lost World: Jurassic Park, The",Action|Adventure|Sci-Fi|Thriller,1997,2.75373134328358,67
1166,"Ponette",Drama,1996,4.5,2
1167,"Schizopolis",Comedy,1996,3.5,1
1168,"Shiloh",Children|Drama,1997,3.25,2
1169,"Rough Magic",Drama|Romance,1995,4,1
1170,"Trial and Error",Comedy|Romance,1997,2.25,4
1171,"Buddy",Adventure|Children|Drama,1997,2.16666666666667,3
1172,"Con Air",Action|Adventure|Thriller,1997,3.03389830508475,59
1173,"Pillow Book, The",Drama|Romance,1996,2.4,5
1174,"Speed 2: Cruise Control",Action|Romance|Thriller,1997,1.60526315789474,19
1175,"Batman & Robin",Action|Adventure|Fantasy|Thriller,1997,2.21428571428571,42
1176,"For Roseanna",Comedy|Drama|Romance,1997,4,2
1177,"Head Above Water",Comedy|Thriller,1996,4,1
1178,"Hercules",Adventure|Animation|Children|Comedy|Musical,1997,3.45161290322581,31
1179,"My Best Friend's Wedding",Comedy|Romance,1997,3.5,40
1180,"When the Cat's Away",Comedy|Romance,1996,4.5,2
1181,"Contempt",Drama,1963,3,2
1182,"Face/Off",Action|Crime|Drama|Thriller,1997,3.37012987012987,77
1183,"Fall",Romance,1997,1,1
1184,"Men in Black",Action|Comedy|Sci-Fi,1997,3.48787878787879,165
1185,"Out to Sea",Comedy,1997,2.16666666666667,3
1186,"Wild America",Adventure|Children,1997,2.6,5
1187,"Simple Wish, A",Children|Fantasy,1997,3,2
1188,"Contact",Drama|Sci-Fi,1997,3.65243902439024,82
1189,"Love Serenade",Comedy,1996,3,1
1190,"G.I. Jane",Action|Drama,1997,2.79545454545455,22
1191,"Conan the Barbarian",Action|Adventure|Fantasy,1982,3.25806451612903,31
1192,"George of the Jungle",Children|Comedy,1997,3.075,20
1193,"Cop Land",Action|Crime|Drama|Thriller,1997,3.28125,16
1194,"Event Horizon",Horror|Sci-Fi|Thriller,1997,2.94,25
1195,"Spawn",Action|Adventure|Sci-Fi|Thriller,1997,2.63461538461538,26
1196,"Air Bud",Children|Comedy,1997,2.375,4
1197,"Picture Perfect",Comedy|Romance,1997,2.83333333333333,6
1198,"In the Company of Men",Comedy|Drama,1997,4.08333333333333,6
1199,"Career Girls",Drama,1997,4.33333333333333,3
1200,"Conspiracy Theory",Drama|Mystery|Romance|Thriller,1997,2.94186046511628,43
1201,"Desperate Measures",Crime|Drama|Thriller,1998,2.5,4
1202,"Steel",Action,1997,2.33333333333333,3
1203,"She's So Lovely",Drama|Romance,1997,3.5,2
1204,"Hoodlum",Crime|Drama|Film-Noir,1997,2.33333333333333,3
1205,"Leave It to Beaver",Comedy,1997,1.75,4
1206,"Mimic",Horror|Sci-Fi|Thriller,1997,2.46153846153846,13
1207,"Money Talks",Action|Comedy,1997,3.33333333333333,3
1208,"Excess Baggage",Adventure|Romance,1997,2.75,4
1209,"Kull the Conqueror",Action|Adventure,1997,2.33333333333333,3
1210,"Air Force One",Action|Thriller,1997,3.3448275862069,58
1211,"187",Drama|Thriller,1997,2.66666666666667,3
1212,"Hunt for Red October, The",Action|Adventure|Thriller,1990,3.87222222222222,90
1213,"My Own Private Idaho",Drama|Romance,1991,4.1,5
1214,"Kiss Me, Guido",Comedy,1997,3,2
1215,"Star Maps",Drama,1997,4,1
1216,"In & Out",Comedy,1997,2.78846153846154,26
1217,"Edge, The",Adventure|Drama,1997,3,11
1218,"Peacemaker, The",Action|Thriller|War,1997,3.025,20
1219,"L.A. Confidential",Crime|Film-Noir|Mystery|Thriller,1997,4.06185567010309,97
1220,"Seven Years in Tibet",Adventure|Drama|War,1997,3.42857142857143,14
1221,"Kiss the Girls",Crime|Drama|Mystery|Thriller,1997,3.11538461538462,13
1222,"Soul Food",Drama,1997,3.25,2
1223,"Wishmaster",Horror,1997,2.25,2
1224,"Thousand Acres, A",Drama,1997,1.75,2
1225,"Game, The",Drama|Mystery|Thriller,1997,3.7012987012987,77
1226,"Fire Down Below",Action|Drama|Thriller,1997,2.66666666666667,3
1227,"U Turn",Crime|Drama|Mystery,1997,3.35714285714286,7
1228,"MatchMaker, The",Comedy|Romance,1997,3.33333333333333,3
1229,"Assignment, The",Action|Thriller,1997,5,1
1230,"Ulee's Gold",Drama,1997,4,5
1231,"Ice Storm, The",Drama,1997,3.88235294117647,17
1232,"Chasing Amy",Comedy|Drama|Romance,1997,3.57692307692308,52
1233,"Full Monty, The",Comedy|Drama,1997,3.75892857142857,56
1234,"Indian Summer",Comedy|Drama,1996,1.75,2
1235,"Mrs. Brown",Drama|Romance,1997,3.8,5
1236,"I Know What You Did Last Summer",Horror|Mystery|Thriller,1997,2.109375,32
1237,"The Devil's Advocate",Drama|Mystery|Thriller,1997,3.41176470588235,51
1238,"RocketMan",Children|Comedy|Romance|Sci-Fi,1997,2.14285714285714,7
1239,"Playing God",Crime|Drama|Thriller,1997,2.5,3
1240,"House of Yes, The",Comedy|Drama,1997,3.5,4
1241,"Fast, Cheap & Out of Control",Documentary,1997,2.5,3
1242,"Washington Square",Drama,1997,3.75,2
1243,"Year of the Horse",Documentary,1997,4.5,1
1244,"Gattaca",Drama|Sci-Fi|Thriller,1997,3.95348837209302,86
1245,"FairyTale: A True Story",Children|Drama|Fantasy,1997,3.5,1
1246,"Phantoms",Drama|Horror|Thriller,1998,4,1
1247,"Swept from the Sea",Drama|Romance,1997,4,1
1248,"Life Less Ordinary, A",Romance|Thriller,1997,3.0625,8
1249,"Hurricane Streets",Drama,1997,4,1
1250,"Eve's Bayou",Drama,1997,3,1
1251,"Switchback",Crime|Mystery|Thriller,1997,3,1
1252,"Gang Related",Crime,1997,3,2
1253,"Stripes",Comedy|War,1981,3.79411764705882,34
1254,"Bean",Comedy,1997,2.96875,16
1255,"Mad City",Action|Drama,1997,2.1,5
1256,"Welcome to Sarajevo",Drama|War,1997,3,3
1257,"Deceiver",Crime|Drama|Thriller,1997,3,1
1258,"Rainmaker, The",Drama,1997,3.375,12
1259,"Boogie Nights",Drama,1997,4.07692307692308,39
1260,"Witness",Drama|Romance|Thriller,1985,3.65,40
1261,"Incognito",Crime|Thriller,1997,3.5,1
1262,"Starship Troopers",Action|Sci-Fi,1997,3.33125,80
1263,"Critical Care",Comedy|Drama,1997,2,1
1264,"Joy Luck Club, The",Drama|Romance,1993,3.5,10
1265,"Chairman of the Board",Comedy,1998,2,1
1266,"Sliding Doors",Drama|Romance,1998,3.6,25
1267,"Mortal Kombat: Annihilation",Action|Adventure|Fantasy,1997,1.92857142857143,7
1268,"Truman Show, The",Comedy|Drama|Sci-Fi,1998,3.812,125
1269,"Wings of the Dove, The",Drama|Romance,1997,4.41666666666667,6
1270,"Mrs. Dalloway",Drama|Romance,1997,3.5,4
1271,"I Love You, I Love You Not",Drama|Romance,1996,3,1
1272,"Red Corner",Crime|Thriller,1997,3.66666666666667,3
1273,"Jackal, The",Action|Thriller,1997,3.22222222222222,18
1274,"Anastasia",Adventure|Animation|Children|Drama|Musical,1997,3.35,20
1275,"Man Who Knew Too Little, The",Comedy|Crime|Thriller,1997,2.21428571428571,7
1276,"Alien: Resurrection",Action|Horror|Sci-Fi,1997,2.92222222222222,45
1277,"Amistad",Drama|Mystery,1997,3.5,19
1278,"Apostle, The",Drama,1997,3,7
1279,"Artemisia",Drama,1997,4,2
1280,"Bent",Drama|War,1997,3.5,2
1281,"Butcher Boy, The",Comedy|Drama,1997,4,2
1282,"Deconstructing Harry",Comedy|Drama,1997,3.875,8
1283,"Flubber",Children|Comedy|Fantasy,1997,3,16
1284,"For Richer or Poorer",Comedy,1997,2.9,5
1285,"Good Will Hunting",Drama|Romance,1997,4.07801418439716,141
1286,"Home Alone 3",Children|Comedy,1997,1.875,8
1287,"Midnight in the Garden of Good and Evil",Crime|Drama|Mystery,1997,3.10416666666667,24
1288,"Mouse Hunt",Children|Comedy,1997,3.07142857142857,7
1289,"Scream 2",Comedy|Horror|Mystery|Thriller,1997,2.91935483870968,31
1290,"Stranger in the House",Thriller,1997,3.25,2
1291,"Sweet Hereafter, The",Drama,1997,4.25,16
1292,"Titanic",Drama|Romance,1997,3.41428571428571,140
1293,"Tomorrow Never Dies",Action|Adventure|Thriller,1997,3.06666666666667,45
1294,"Postman, The",Action|Adventure|Drama|Sci-Fi,1997,2.69230769230769,13
1295,"Horse Whisperer, The",Drama|Romance,1998,3.75,4
1296,"Jackie Brown",Crime|Drama|Thriller,1997,3.69791666666667,48
1297,"Kundun",Drama,1997,3.25,4
1298,"Mr. Magoo",Comedy,1997,1.75,4
1299,"Big Lebowski, The",Comedy|Crime,1998,3.92452830188679,106
1300,"Afterglow",Drama|Romance,1997,4.5,4
1301,"My Life in Pink",Comedy|Drama,1997,4.05555555555556,9
1302,"Great Expectations",Drama|Romance,1998,3.31818181818182,11
1303,"3 Ninjas: High Noon On Mega Mountain",Action|Children|Comedy,1998,4,1
1304,"Senseless",Comedy,1998,2,1
1305,"Wag the Dog",Comedy,1997,3.33870967741935,31
1306,"Dark City",Adventure|Film-Noir|Sci-Fi|Thriller,1998,3.82291666666667,48
1307,"Hard Rain",Action|Crime|Thriller,1998,2.5,4
1308,"Half Baked",Comedy,1998,3.59375,16
1309,"Fallen",Crime|Drama|Fantasy|Thriller,1998,3.5,15
1310,"Shooting Fish",Comedy|Romance,1997,4.1,5
1311,"Fallen Angels",Drama|Romance,1995,2,1
1312,"Four Days in September",Drama,1997,5,1
1313,"Spice World",Comedy,1997,1.35,10
1314,"Deep Rising",Action|Horror|Sci-Fi,1998,2.3,5
1315,"Music From Another Room",Drama|Romance,1998,3,2
1316,"Replacement Killers, The",Action|Crime|Thriller,1998,2.92857142857143,14
1317,"B. Monkey",Crime|Romance|Thriller,1998,2.5,2
1318,"Night Flier",Horror,1997,4,1
1319,"Blues Brothers 2000",Action|Comedy|Musical,1998,2.70833333333333,12
1320,"Wedding Singer, The",Comedy|Romance,1998,3.41964285714286,56
1321,"Sphere",Sci-Fi|Thriller,1998,2.76086956521739,23
1322,"Palmetto",Crime|Drama|Mystery|Romance|Thriller,1998,2.8,5
1323,"As Good as It Gets",Comedy|Drama|Romance,1997,3.69791666666667,96
1324,"King of New York",Crime|Thriller,1990,3.9,5
1325,"Twilight",Crime|Drama|Thriller,1998,2.33333333333333,3
1326,"U.S. Marshals",Action|Crime|Thriller,1998,3.02173913043478,23
1327,"Welcome to Woop-Woop",Comedy,1997,4,2
1328,"Love and Death on Long Island",Comedy|Drama,1997,3,1
1329,"Everest",Documentary|IMAX,1998,4.25,6
1330,"Hush",Thriller,1998,2,2
1331,"Suicide Kings",Comedy|Crime|Drama|Mystery|Thriller,1997,3.42307692307692,13
1332,"Man in the Iron Mask, The",Action|Adventure|Drama,1998,3.5,25
1333,"Newton Boys, The",Crime|Drama,1998,3,3
1334,"Wild Things",Crime|Drama|Mystery|Thriller,1998,3.01612903225806,31
1335,"Paulie",Adventure|Children|Comedy,1998,2.3125,8
1336,"Cool, Dry Place, A",Drama,1998,3,1
1337,"Fireworks",Crime|Drama,1997,4,6
1338,"Primary Colors",Comedy|Drama,1998,3.5,11
1339,"Wide Awake",Children|Comedy|Drama,1998,3.66666666666667,3
1340,"Two Girls and a Guy",Comedy|Drama,1997,2,3
1341,"Object of My Affection, The",Comedy|Romance,1998,2.66666666666667,6
1342,"Homegrown",Comedy|Thriller,1998,1,1
1343,"The Players Club",Comedy|Drama,1998,3.5,1
1344,"Barney's Great Adventure",Adventure|Children,1998,2,1
1345,"Big One, The",Comedy|Documentary,1997,3.33333333333333,3
1346,"Chinese Box",Drama|Romance,1997,3.25,2
1347,"Lost in Space",Action|Adventure|Sci-Fi,1998,2.44827586206897,29
1348,"Mercury Rising",Action|Drama|Thriller,1998,3,13
1349,"Spanish Prisoner, The",Crime|Drama|Mystery|Thriller,1997,4,11
1350,"City of Angels",Drama|Fantasy|Romance,1998,3.38235294117647,17
1351,"Last Days of Disco, The",Comedy|Drama,1998,4.5,3
1352,"Odd Couple II, The",Comedy,1998,2.25,4
1353,"My Giant",Comedy,1998,3,1
1354,"He Got Game",Drama,1998,3.21428571428571,7
1355,"Gingerbread Man, The",Drama|Thriller,1998,3,1
1356,"Live Flesh",Drama|Romance,1997,3.875,4
1357,"Zero Effect",Comedy|Mystery|Thriller,1998,3.96666666666667,15
1358,"Borrowers, The",Adventure|Children|Comedy|Fantasy,1997,3.04166666666667,12
1359,"Krippendorf's Tribe",Comedy,1998,2.57142857142857,7
1360,"Kurt & Courtney",Documentary,1998,4,3
1361,"Real Blonde, The",Comedy,1997,3.5,1
1362,"Mr. Nice Guy",Action|Comedy,1997,2.5625,8
1363,"Taste of Cherry",Drama,1997,3.66666666666667,3
1364,"Character",Drama,1997,2.625,4
1365,"Species II",Horror|Sci-Fi,1998,1.94444444444444,9
1366,"Major League: Back to the Minors",Comedy,1998,2.42857142857143,7
1367,"Big Hit, The",Action|Comedy|Crime,1998,2.92857142857143,7
1368,"Tarzan and the Lost City",Action|Adventure,1998,2,1
1369,"Dancer, Texas Pop. 81",Comedy|Drama,1998,3,1
1370,"Misérables, Les",Crime|Drama|Romance|War,1998,3.75,10
1371,"Clockwatchers",Comedy,1997,3.91666666666667,6
1372,"Deep Impact",Drama|Sci-Fi|Thriller,1998,3.06976744186047,43
1373,"Quest for Camelot",Adventure|Animation|Children|Fantasy|Musical,1998,2,2
1374,"Godzilla",Action|Sci-Fi|Thriller,1998,1.95454545454545,33
1375,"Bulworth",Comedy|Drama|Romance,1998,3.27083333333333,24
1376,"Fear and Loathing in Las Vegas",Adventure|Comedy|Drama,1998,3.96739130434783,46
1377,"Opposite of Sex, The",Comedy|Drama|Romance,1998,3.125,12
1378,"Almost Heroes",Adventure|Comedy|Western,1998,2,2
1379,"Hope Floats",Comedy|Drama|Romance,1998,2.66666666666667,3
1380,"Insomnia",Drama|Mystery|Thriller,1997,3.75,8
1381,"Ugly, The",Horror|Thriller,1997,2,1
1382,"Perfect Murder, A",Thriller,1998,3.28125,16
1383,"Beyond Silence",Drama,1996,4.5,1
1384,"Six Days Seven Nights",Adventure|Comedy|Romance,1998,2.84375,16
1385,"Can't Hardly Wait",Comedy|Drama|Romance,1998,3.33333333333333,15
1386,"High Art",Drama|Romance,1998,3.5,2
1387,"Children of Heaven, The",Comedy|Drama,1997,4,1
1388,"Dream for an Insomniac",Drama|Romance,1996,4,1
1389,"Henry Fool",Comedy|Drama,1997,3.33333333333333,3
1390,"Mr. Jealousy",Comedy|Romance,1997,2.5,2
1391,"Mulan",Adventure|Animation|Children|Comedy|Drama|Musical|Romance,1998,3.56666666666667,45
1392,"X-Files: Fight the Future, The",Action|Crime|Mystery|Sci-Fi|Thriller,1998,3.44047619047619,42
1393,"I Went Down",Comedy|Crime|Drama,1997,2,2
1394,"Dr. Dolittle",Comedy,1998,2.609375,32
1395,"Out of Sight",Comedy|Crime|Drama|Romance|Thriller,1998,3.859375,32
1396,"Picnic at Hanging Rock",Drama|Mystery,1975,4,3
1397,"Smoke Signals",Comedy|Drama,1998,3.38888888888889,9
1398,"Buffalo '66",Drama|Romance,1998,3.41666666666667,12
1399,"Armageddon",Action|Romance|Sci-Fi|Thriller,1998,3.05434782608696,92
1400,"Lethal Weapon 4",Action|Comedy|Crime|Thriller,1998,2.84848484848485,33
1401,"Madeline",Children|Comedy,1998,2.5,5
1402,"Small Soldiers",Animation|Children|Fantasy|War,1998,2.83333333333333,18
1403,"Pi",Drama|Sci-Fi|Thriller,1998,3.85106382978723,47
1404,"Whatever",Drama,1998,3.5,2
1405,"There's Something About Mary",Comedy|Romance,1998,3.67619047619048,105
1406,"Plan 9 from Outer Space",Horror|Sci-Fi,1959,3.1875,8
1407,"Broadway Melody, The",Musical,1929,3,1
1408,"All Quiet on the Western Front",Action|Drama|War,1930,4.35,10
1409,"Cimarron",Drama|Western,1931,3.5,1
1410,"Grand Hotel",Drama|Romance,1932,4,2
1411,"Mutiny on the Bounty",Adventure|Drama,1935,4.16666666666667,6
1412,"Great Ziegfeld, The",Drama|Musical,1936,3.5,1
1413,"Life of Emile Zola, The",Drama,1937,3,1
1414,"You Can't Take It with You",Comedy|Romance,1938,3.83333333333333,3
1415,"Mrs. Miniver",Drama|War,1942,4,3
1416,"Going My Way",Comedy|Drama|Musical,1944,3.25,2
1417,"Lost Weekend, The",Drama,1945,4,3
1418,"Best Years of Our Lives, The",Drama|War,1946,4.0625,8
1419,"Gentleman's Agreement",Drama,1947,4,1
1420,"Hamlet",Drama,1948,3.5,2
1421,"All the King's Men",Drama,1949,4.25,4
1422,"From Here to Eternity",Drama|Romance|War,1953,3.95454545454545,11
1423,"On the Waterfront",Crime|Drama,1954,4.1875,24
1424,"Marty",Drama|Romance,1955,3.83333333333333,3
1425,"West Side Story",Drama|Musical|Romance,1961,3.60294117647059,34
1426,"Tom Jones",Adventure|Comedy|Romance,1963,3.64285714285714,7
1427,"Man for All Seasons, A",Drama,1966,4.33333333333333,6
1428,"In the Heat of the Night",Drama|Mystery,1967,4.18181818181818,11
1429,"Oliver!",Drama|Musical,1968,3.57142857142857,7
1430,"Midnight Cowboy",Drama,1969,3.95454545454545,22
1431,"French Connection, The",Action|Crime|Thriller,1971,3.87179487179487,39
1432,"Rocky",Drama,1976,3.828125,64
1433,"Kramer vs. Kramer",Drama,1979,3.89285714285714,14
1434,"Ordinary People",Drama,1980,4,12
1435,"Chariots of Fire",Drama,1981,4.03846153846154,13
1436,"Terms of Endearment",Comedy|Drama,1983,3.79545454545455,22
1437,"Out of Africa",Drama|Romance,1985,3.66666666666667,15
1438,"Last Emperor, The",Drama,1987,3.69230769230769,26
1439,"Rain Man",Drama,1988,3.80729166666667,96
1440,"Driving Miss Daisy",Drama,1989,3.73913043478261,23
1441,"Take the Money and Run",Comedy|Crime,1969,3.36363636363636,11
1442,"Klute",Drama|Mystery,1971,4.08333333333333,6
1443,"Repo Man",Comedy|Sci-Fi,1984,3.38095238095238,21
1444,"Metropolitan",Comedy,1990,3.625,8
1445,"Labyrinth",Adventure|Fantasy|Musical,1986,3.82142857142857,42
1446,"Breakfast Club, The",Comedy|Drama,1985,3.7787610619469,113
1447,"Nightmare on Elm Street 2: Freddy's Revenge, A",Horror,1985,2.35,10
1448,"Nightmare on Elm Street 3: Dream Warriors, A",Horror|Thriller,1987,2.91666666666667,12
1449,"Nightmare on Elm Street 4: The Dream Master, A",Horror|Thriller,1988,2.42857142857143,7
1450,"Nightmare on Elm Street 5: The Dream Child, A",Horror,1989,2.14285714285714,7
1451,"Freddy's Dead: The Final Nightmare",Horror,1991,2.2,5
1452,"Friday the 13th",Horror|Mystery|Thriller,1980,2.875,16
1453,"Friday the 13th Part 2",Horror,1981,2.5,7
1454,"Friday the 13th Part 3: 3D",Horror,1982,2.21428571428571,7
1455,"Friday the 13th Part IV: The Final Chapter",Horror,1984,2.58333333333333,6
1456,"Friday the 13th Part V: A New Beginning",Horror,1985,2.5,2
1457,"Friday the 13th Part VI: Jason Lives",Horror,1986,3.25,4
1458,"Friday the 13th Part VII: The New Blood",Horror,1988,2,1
1459,"Friday the 13th Part VIII: Jason Takes Manhattan",Horror,1989,2,3
1460,"Halloween",Horror,1978,3.72222222222222,27
1461,"Halloween II",Horror,1981,2.4,5
1462,"Halloween III: Season of the Witch",Horror,1982,2.16666666666667,3
1463,"Halloween 4: The Return of Michael Myers",Horror,1988,2,1
1464,"Halloween 5: The Revenge of Michael Myers",Horror,1989,1.5,2
1465,"Prom Night",Horror,1980,2.5,2
1466,"Prom Night IV: Deliver Us From Evil",Horror,1992,4,1
1467,"Child's Play",Horror|Thriller,1988,2.70833333333333,12
1468,"Child's Play 2",Horror|Thriller,1990,2.375,4
1469,"Child's Play 3",Comedy|Horror|Thriller,1991,1.8,5
1470,"Poltergeist",Horror|Thriller,1982,3.42553191489362,47
1471,"Poltergeist II: The Other Side",Horror|Thriller,1986,1.66666666666667,6
1472,"Poltergeist III",Horror|Thriller,1988,1.875,4
1473,"Exorcist, The",Horror|Mystery,1973,3.80188679245283,53
1474,"Exorcist II: The Heretic",Horror,1977,1.5,4
1475,"Exorcist III, The",Horror,1990,2,4
1476,"Lethal Weapon",Action|Comedy|Crime|Drama,1987,3.67333333333333,75
1477,"Lethal Weapon 2",Action|Comedy|Crime|Drama,1989,3.18085106382979,47
1478,"Lethal Weapon 3",Action|Comedy|Crime|Drama,1992,2.93478260869565,46
1479,"Gremlins",Comedy|Horror,1984,3.3780487804878,41
1480,"Gremlins 2: The New Batch",Comedy|Horror,1990,3.33333333333333,15
1481,"Goonies, The",Action|Adventure|Children|Comedy|Fantasy,1985,3.57017543859649,57
1482,"Mask of Zorro, The",Action|Comedy|Romance,1998,3.1,60
1483,"Polish Wedding",Comedy,1998,3.5,2
1484,"This World, Then the Fireworks",Crime|Drama|Film-Noir,1997,3,1
1485,"Soylent Green",Drama|Mystery|Sci-Fi|Thriller,1973,3.47368421052632,19
1486,"Metropolis",Drama|Sci-Fi,1927,3.85714285714286,21
1487,"Back to the Future Part II",Adventure|Comedy|Sci-Fi,1989,3.50574712643678,87
1488,"Back to the Future Part III",Adventure|Comedy|Sci-Fi|Western,1990,3.36931818181818,88
1489,"Poseidon Adventure, The",Action|Adventure|Drama,1972,3.0952380952381,21
1490,"Freaky Friday",Children|Comedy|Fantasy,1977,2.625,8
1491,"Absent-Minded Professor, The",Children|Comedy|Fantasy,1961,3.38888888888889,9
1492,"Apple Dumpling Gang Rides Again, The",Children|Comedy|Western,1979,2.875,4
1493,"Babes in Toyland",Children|Fantasy|Musical,1961,3.1,5
1494,"Bambi",Animation|Children|Drama,1942,3.36842105263158,38
1495,"Seven Samurai",Action|Adventure|Drama,1954,4.1875,48
1496,"Dangerous Liaisons",Drama|Romance,1988,4,25
1497,"Dune",Adventure|Sci-Fi,1984,3.43243243243243,37
1498,"Last Temptation of Christ, The",Drama,1988,3.6875,8
1499,"Godfather: Part III, The",Crime|Drama|Mystery|Thriller,1990,3.35555555555556,45
1500,"Rapture, The",Drama|Mystery,1991,3.33333333333333,3
1501,"Lolita",Drama|Romance,1997,3.92857142857143,7
1502,"Disturbing Behavior",Horror|Thriller,1998,2,3
1503,"Jane Austen's Mafia!",Comedy|Crime,1998,1.83333333333333,9
1504,"Saving Private Ryan",Action|Drama|War,1998,4.14627659574468,188
1505,"Barefoot Executive, The",Children|Comedy,1971,2,1
1506,"Black Cauldron, The",Adventure|Animation|Children|Fantasy,1985,3.75,8
1507,"Black Hole, The",Children|Sci-Fi,1979,2.61111111111111,9
1508,"Blackbeard's Ghost",Children|Comedy,1968,3.66666666666667,3
1509,"Blank Check",Children|Comedy,1994,2.25,6
1510,"Candleshoe",Adventure|Children|Comedy,1977,4,1
1511,"Cat from Outer Space, The",Children|Comedy|Sci-Fi,1978,2.33333333333333,3
1512,"Computer Wore Tennis Shoes, The",Children|Comedy,1969,2.85714285714286,7
1513,"Condorman",Action|Adventure|Children|Comedy,1981,3.33333333333333,3
1514,"D2: The Mighty Ducks",Children|Comedy,1994,2.58333333333333,6
1515,"Darby O'Gill and the Little People",Adventure|Children|Fantasy,1959,2.75,4
1516,"Devil and Max Devlin, The",Comedy|Fantasy,1981,2.5,2
1517,"Flight of the Navigator",Adventure|Children|Sci-Fi,1986,3.20833333333333,24
1518,"Great Mouse Detective, The",Action|Animation|Children|Crime,1986,3.5625,8
1519,"Herbie Goes Bananas",Adventure|Children|Comedy,1980,2.875,4
1520,"Herbie Goes to Monte Carlo",Adventure|Children|Comedy,1977,2.33333333333333,3
1521,"Hocus Pocus",Children|Comedy|Fantasy|Horror,1993,2.76086956521739,23
1522,"Honey, I Blew Up the Kid",Children|Comedy|Sci-Fi,1992,2.05,20
1523,"Honey, I Shrunk the Kids",Adventure|Children|Comedy|Fantasy|Sci-Fi,1989,2.75735294117647,68
1524,"Hot Lead and Cold Feet",Action|Comedy|Western,1978,3,1
1525,"In Search of the Castaways",Adventure|Children,1962,3,1
1526,"Incredible Journey, The",Adventure|Children,1963,3.375,4
1527,"Negotiator, The",Action|Crime|Drama|Mystery|Thriller,1998,3.35,30
1528,"Parent Trap, The",Children|Comedy|Romance,1998,3,15
1529,"BASEketball",Comedy,1998,3.07142857142857,14
1530,"Roger & Me",Documentary,1989,3.83870967741935,31
1531,"Purple Rose of Cairo, The",Comedy|Drama|Fantasy|Romance,1985,3.73076923076923,13
1532,"Out of the Past",Film-Noir,1947,4.125,4
1533,"Doctor Zhivago",Drama|Romance|War,1965,4.14285714285714,21
1534,"Fanny and Alexander",Drama|Fantasy|Mystery,1982,2.75,2
1535,"Trip to Bountiful, The",Drama,1985,4.25,2
1536,"Tender Mercies",Drama|Romance|Western,1983,3.4,5
1537,"And the Band Played On",Drama,1993,3.25,2
1538,"'burbs, The",Comedy,1989,3.17647058823529,17
1539,"Fandango",Comedy,1985,3.6,5
1540,"Night Porter, The",Crime|Drama|Romance,1974,3.66666666666667,3
1541,"Mephisto",Drama|War,1981,5,1
1542,"Blue Velvet",Drama|Mystery|Thriller,1986,3.94565217391304,46
1543,"Journey of Natty Gann, The",Adventure|Children,1985,3.4,5
1544,"Jungle Book, The",Animation|Children|Comedy|Musical,1967,3.83018867924528,53
1545,"Lady and the Tramp",Animation|Children|Comedy|Romance,1955,3.4,55
1546,"Little Mermaid, The",Animation|Children|Comedy|Musical|Romance,1989,3.42537313432836,67
1547,"Mighty Ducks, The",Children|Comedy,1992,2.65384615384615,26
1548,"Muppet Christmas Carol, The",Children|Comedy|Musical,1992,3.73684210526316,19
1549,"Newsies",Children|Musical,1992,2.7,5
1550,"101 Dalmatians",Adventure|Animation|Children,1961,3.43181818181818,44
1551,"Peter Pan",Animation|Children|Fantasy|Musical,1953,3.57317073170732,41
1552,"Popeye",Adventure|Comedy|Musical,1980,2.5,18
